ACTIONTYPE,ACTIONDATE,ASSISTANCETYPE,RECORDTYPE,FAIN,AWARDMODIFICATIONAMENDMENTNUM,URI,CORRECTIONLATEDELETEIND,FISCALYEARANDQTRCORRECTION,SAI_NUM,AWARDEEORRECIPIENTLEGALENTITYNAME,AWARDEEORRECIPIENTUNIQUEIDENTIFIER,LEGALENTITYADDRLINE1,LEGALENTITYADDRLINE2,LEGALENTITYADDRLINE3,LEGALENTITYCITYNAME,LEGALENTITYSTATECD,LEGALENTITYZIP5,LEGALENTITYZIPLAST4,LEGALENTITYCOUNTRYCD,LEGALENTITYFOREIGNCITYNAME,LEGALENTITYFOREIGNPROVINCENAME,LEGALENTITYFOREIGNPOSTALCD,LEGALENTITYCONGRESSIONALDISTRICT,BUSINESSTYPES,FUNDINGAGENCYCD,FUNDINGSUBTIERAGENCYCD,FUNDINGOFFICECD,AWARDINGAGENCYCD,AWARDINGSUBTIERAGENCYCD,AWARDINGOFFICECD,CFDA_NUM,PRIMPLACEOFPERFORMANCECD,PRIMPLACEOFPERFORMANCECOUNTRYCD,PRIMPLACEOFPERFORMANCEZIP+4,PRIMPLACEOFPERFORMANCEFOREIGNLOCATIONDESC,PRIMPLACEOFPERFORMANCECONGRESSIONALDISTRICT,AWARDDESC,PERIODOFPERFORMANCESTARTDATE,PERIODOFPERFORMANCECURRENTENDDATE,FEDERALACTIONOBLIGATION,NONFEDERALFUNDINGAMOUNT,FACEVALUEOFDIRECTLOANORLOANGUARANTEE,ORIGINALLOANSUBSIDYCOST,BUSINESSFUNDSINDICATOR
A,20200810,07,2,6139698207,1,,,,SAI Exempt,LEGACY TLC INC,,471 ARNOS ROAD,,,TALENT,OR,97540,9609,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,OR**029,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,7000.00,953.40,NON
A,20200811,07,2,6173308210,1,,,,SAI Exempt,CAPITOL HILL MANSION INC,,1207 N PENNSYLVANIA ST,,,DENVER,CO,80203,2504,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,CO**031,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,132400.00,18032.88,NON
A,20200811,07,2,6191708205,1,,,,SAI Exempt,ERIC VILLARREAL,,1512 W BELLE VISTA AVE,,,ALTON,TX,78573,6040,USA,,,,15,PR,073,7300,732990,073,7300,732990,59.008,TX**215,USA,,,15,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23700.00,3227.94,NON
A,20200811,07,2,6183488200,1,,,,SAI Exempt,BENJAMIN CROSBY,,631 EUREKA RD,,,SYLVANIA,GA,30467,9326,USA,,,,12,PR,073,7300,732990,073,7300,732990,59.008,GA**251,USA,,,12,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,99000.00,13483.80,NON
A,20200811,07,2,6183898205,1,,,,SAI Exempt,"KJP ENTERPRISES, LLC",,2626 HOLLY HALL ST APT 508,,,HOUSTON,TX,77054,4177,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,TX**201,USA,,,09,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,24000.00,3268.80,NON
A,20200811,07,2,6200058203,1,,,,SAI Exempt,"DJ'S SCUBA LOCKER, INC",,9734 W 57TH STREET,,,COUNTRYSIDE,IL,60525,7204,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,IL**031,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,100000.00,13620.00,NON
A,20200811,07,2,6203008205,1,,,,SAI Exempt,DAVID CONANT,,9 DOW RD,,,STRAFFORD,VT,05072,9604,USA,,,,00,PR,073,7300,732990,073,7300,732990,59.008,VT**017,USA,,,00,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,25000.00,3405.00,NON
A,20200811,07,2,6219678201,1,,,,SAI Exempt,"GENESIS DIGITAL, LLC",,1406 East Main Street suite 149,,,Fredericksburg,TX,78624,5343,USA,,,,21,R,073,7300,732990,073,7300,732990,59.008,TX**171,USA,,,21,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,45000.00,6129.00,NON
A,20200811,07,2,6219978208,1,,,,SAI Exempt,TABITHA L. FORD,,8271 CARSON RIDGE DR,,,LITHONIA,GA,30058,5267,USA,,,,04,PR,073,7300,732990,073,7300,732990,59.008,GA**089,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,16100.00,2192.82,NON
A,20200811,07,2,6228778209,1,,,,SAI Exempt,HARD ROCK STONE AND DESIGN LLC,,22531 MEADOWVALE RD NW,,,ELK RIVER,MN,55330,9544,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,MN**141,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,37500.00,5107.50,NON
A,20200811,07,2,6229888209,1,,,,SAI Exempt,DECOSTE CONSULTING AND ASSOCIATES LLC,,4930 NW 5 STREET,,,DELRAY BEACH,FL,33445,2103,USA,,,,21,R,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,21,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,117500.00,16003.50,NON
A,20200811,07,2,6231408204,1,,,,SAI Exempt,A ONE AUTO LLC,,1422 E 357TH ST,,,EASTLAKE,OH,44095,4126,USA,,,,14,R,073,7300,732990,073,7300,732990,59.008,OH**085,USA,,,14,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,24000.00,3268.80,NON
A,20200811,07,2,6236508209,1,,,,SAI Exempt,BLOOM WELLNESS LLC,,2450 W STADIUM BLVD,,,ANN ARBOR,MI,48103,3863,USA,,,,12,R,073,7300,732990,073,7300,732990,59.008,MI**161,USA,,,12,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,25000.00,3405.00,NON
A,20200812,07,2,6241318205,1,,,,SAI Exempt,"CREATIVE SPEAR, LLC",,11048 GRANDE PINES CIR STE 905,,,ORLANDO,FL,32821,9335,USA,,,,10,R,073,7300,732990,073,7300,732990,59.008,FL**095,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,41100.00,5597.82,NON
A,20200812,07,2,6241598208,1,,,,SAI Exempt,HASSAN JANG,,3385 PEACHTREE CORNERS CIR APT M,,,NORCROSS,GA,30092,4340,USA,,,,07,PR,073,7300,732990,073,7300,732990,59.008,GA**135,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,18000.00,2451.60,NON
A,20200813,07,2,6251048200,1,,,,SAI Exempt,"RST VENTURES, LLC",,7900D STEVENS MILL RD STE 118,,,MATTHEWS,NC,28104,2929,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,NC**179,USA,,,09,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,74600.00,10160.52,NON
A,20200813,07,2,6251058203,1,,,,SAI Exempt,"THE IRON INN, LLC",,908 ASHBURY AVE,,,OCEAN CITY,NJ,08226,3536,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,NJ**009,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,38600.00,5257.32,NON
A,20200813,07,2,6251168201,1,,,,SAI Exempt,SANJIB BASAK,,4825 NARCISSUS CT N,,,FT MYERS BCH,FL,33931,1281,USA,,,,19,PR,073,7300,732990,073,7300,732990,59.008,FL**071,USA,,,19,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,12600.00,1716.12,NON
C,20201015,07,2,6251168201,7,,,,SAI Exempt,SANJIB BASAK,,4825 NARCISSUS CT N,,,FT MYERS BCH,FL,33931,1281,USA,,,,19,PR,073,7300,732990,073,7300,732990,59.008,FL**071,USA,,,19,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,-12600.00,-1716.12,NON
A,20200813,07,2,6251288202,1,,,,SAI Exempt,GILBERT LUNSFORD,,323 I ST NE,,,WASHINGTON,DC,20002,4341,USA,,,,98,PR,073,7300,732990,073,7300,732990,59.008,DC**001,USA,,,98,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,25000.00,3405.00,NON
A,20200813,07,2,6251338204,1,,,,SAI Exempt,CHARANJIT SINGH,,23377 CARTERS MEADOW TERRACE,,,ASHBURN,VA,20148,8100,USA,,,,10,PR,073,7300,732990,073,7300,732990,59.008,VA**107,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,4000.00,544.80,NON
A,20200813,07,2,6251428207,1,,,,SAI Exempt,WARDELL PARKER,,3203 ERICKSON AVE,,,NEW ORLEANS,LA,70131,7055,USA,,,,02,PR,073,7300,732990,073,7300,732990,59.008,LA**071,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,78200.00,10650.84,NON
A,20200813,07,2,6251788210,1,,,,SAI Exempt,SURE SPORTS LLC,,6470 Glen Burnie Circle,,,Glen Burnie,MD,21061,0312,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,MD**003,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,12000.00,1634.40,NON
A,20200813,07,2,6251868210,1,,,,SAI Exempt,"DHR HOLDINGS, LLC.",,905 GRAND IVEY PLACE,,,DACULA,GA,30019,7892,USA,,,,10,R,073,7300,732990,073,7300,732990,59.008,GA**135,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,18300.00,2492.46,NON
A,20200813,07,2,6252128202,1,,,,SAI Exempt,ERUNICA INC.,,13900 FOX HILL RD,,,SPARKS,MD,21152,9270,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,MD**005,USA,,,07,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,12000.00,1634.40,NON
A,20200813,07,2,6252138205,1,,,,SAI Exempt,"ESI NETWORK, INC.",,5670 WILSHIRE BLVD STE 1800,,,LOS ANGELES,CA,90036,5653,USA,,,,33,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,33,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,138200.00,18822.84,NON
A,20200813,07,2,6253858200,1,,,,SAI Exempt,SEASIDE CONSTRUCTION INC,,104 PRESTWICK CR,,,VERO BEACH,FL,32967,7514,USA,,,,08,R,073,7300,732990,073,7300,732990,59.008,FL**061,USA,,,08,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,136300.00,18564.06,NON
A,20200813,07,2,6267858201,1,,,,SAI Exempt,PACIFIC BOUND YACHTS INC,,29 SMALL MOUNTAIN DR,,,ASHEVILLE,NC,28805,2849,USA,,,,10,R,073,7300,732990,073,7300,732990,59.008,NC**021,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,47100.00,6415.02,NON
A,20200813,07,2,6277378203,1,,,,SAI Exempt,KALICO DESIGNS LLC,,430 RIDGE RD A28,,,LYNDHURST,NJ,07071,2452,USA,,,,09,R,073,7300,732990,073,7300,732990,59.008,NJ**013,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,31000.00,4222.20,NON
A,20200813,07,2,6278608202,1,,,,SAI Exempt,VAG INC.,,2440 DATE ST APT 101,,,HONOLULU,HI,96826,4632,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,HI**003,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,150000.00,20430.00,NON
A,20200813,07,2,6281108206,1,,,,SAI Exempt,BAYALAGE INC.,,249 1/2 SOUTH ELD DR,,,BEVERLY HILLS,CA,90212,4010,USA,,,,33,R,073,7300,732990,073,7300,732990,59.008,CA**037,USA,,,33,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,45000.00,6129.00,NON
A,20200813,07,2,6281128201,1,,,,SAI Exempt,NANCY BRADLEY,,8360 MEDVED LANE,,,SEBASTOPOL,CA,95472,3125,USA,,,,02,PR,073,7300,732990,073,7300,732990,59.008,CA**097,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,15200.00,2070.24,NON
A,20200813,07,2,6281138204,1,,,,SAI Exempt,MOBILE PRESTIGE LLC,,220 DELMORE AVE,,,S PLAINFIELD,NJ,07080,3208,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,NJ**023,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,29000.00,3949.80,NON
A,20200813,07,2,6281158210,1,,,,SAI Exempt,MARIANNE HUNZINGER,,231 EAST LAVERNE WAY F,,,PALM SPRINGS,CA,92264,9076,USA,,,,36,PR,073,7300,732990,073,7300,732990,59.008,CA**065,USA,,,36,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,59000.00,8035.80,NON
A,20200814,07,2,6281448203,1,,,,SAI Exempt,MICHAEL WESTMORELAND,,6348 HARBRIDGE RD,,,INDIANAPOLIS,IN,46220,4948,USA,,,,05,PR,073,7300,732990,073,7300,732990,59.008,IN**097,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,54900.00,7477.38,NON
A,20200814,07,2,6281458206,1,,,,SAI Exempt,RICCO SAUVE,,1800 RENDOVA LANE,,,PFLUGERVILLE,TX,78660,8009,USA,,,,10,PR,073,7300,732990,073,7300,732990,59.008,TX**453,USA,,,10,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,3600.00,490.32,NON
A,20200814,07,2,6282608205,1,,,,SAI Exempt,TRUST AND BELIEVE LLC,,718 THOMPSON LANE SUITE 108 406,,,NASHVILLE,TN,37204,3612,USA,,,,05,R,073,7300,732990,073,7300,732990,59.008,TN**037,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,21600.00,2941.92,NON
A,20200814,07,2,6282618208,1,,,,SAI Exempt,MILES FUELS LLC,,71 BRUSHY BRANCH CUTT OFF,,,BRUMLEY,MO,65017,3711,USA,,,,03,R,073,7300,732990,073,7300,732990,59.008,MO**131,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23100.00,3146.22,NON
A,20200814,07,2,6282838204,1,,,,SAI Exempt,SUNRISE HOSPITALITY LLC,,3315 S CENTER ST,,,MARSHALLTOWN,IA,50158,4753,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,IA**127,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,106700.00,14532.54,NON
A,20200814,07,2,6282898200,1,,,,SAI Exempt,"CHASE FIRE AND SAFETY, LLC",,1655 HICKORY DR SUITE E,,,HALTOM CITY,TX,76117,6032,USA,,,,12,R,073,7300,732990,073,7300,732990,59.008,TX**439,USA,,,12,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,68000.00,9261.60,NON
A,20200814,07,2,6283118202,1,,,,SAI Exempt,MARRISSA BRUNETTI,,60 LEDGEVIEW WAY APT 3102,,,WRENTHAM,MA,02093,1929,USA,,,,04,PR,073,7300,732990,073,7300,732990,59.008,MA**021,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,300.00,40.86,NON
A,20200814,07,2,6283198204,1,,,,SAI Exempt,SULLIVAN LAW ASSOCIATES LLC,,PO BOX 234,,,CRANE HILL,AL,35053,0234,USA,,,,04,R,073,7300,732990,073,7300,732990,59.008,AL**043,USA,,,04,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,47400.00,6455.88,NON
A,20200814,07,2,6283228200,1,,,,SAI Exempt,CCC CONSULTING LLC,,13203 SW 42ND ST,,,MIRAMAR,FL,33027,3109,USA,,,,20,R,073,7300,732990,073,7300,732990,59.008,FL**011,USA,,,22,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,21100.00,2873.82,NON
A,20200814,07,2,6283318203,1,,,,SAI Exempt,LIZ MILLS,,1672 WEST BREEZY LANE,,,WEST PALM BEACH,FL,33417,4474,USA,,,,18,PR,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,18,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,25000.00,3405.00,NON
A,20200815,07,2,6306678210,1,,,,SAI Exempt,"EPIC LIFE CHIROPRACTIC, S. C.",,6679 S WHITNALL EDGE RD,,,FRANKLIN,WI,53132,1292,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,WI**079,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,50000.00,6810.00,NON
A,20200821,07,2,6424598200,1,,,,SAI Exempt,"CAMBRIDGE DENTAL, P.C.",,132 JACKIE ROBINSON PARKWAY,,,BROOKLYN,NY,11207,1914,USA,,,,07,R,073,7300,732990,073,7300,732990,59.008,NY**047,USA,,,08,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,110000.00,14982.00,NON
A,20200821,07,2,6425238210,1,,,,SAI Exempt,JENNIFER MOTHERSHEAD,,507 BOWIE STREET,,,BOWIE,TX,76230,2905,USA,,,,13,PR,073,7300,732990,073,7300,732990,59.008,TX**337,USA,,,13,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,23100.00,3146.22,NON
A,20200815,07,2,6313148202,1,,,,SAI Exempt,"ACCESS PRINTING, LLC",,3384 S BROADWAY,,,ENGLEWOOD,CO,80113,2400,USA,,,,01,R,073,7300,732990,073,7300,732990,59.008,CO**005,USA,,,01,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,120000.00,16344.00,NON
A,20200815,07,2,6311008202,1,,,,SAI Exempt,"SPELLMAN CONSULTING GROUP, LLC",,9797 PRESWICKE POINT,,,ALPHARETTA,GA,30022,8682,USA,,,,06,R,073,7300,732990,073,7300,732990,59.008,GA**121,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,33300.00,4535.46,NON
A,20200815,07,2,6311248204,1,,,,SAI Exempt,RUSTICS LLC,,49 TAYLOR WOODS ROAD,,,BETHEL,ME,04217,5339,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,ME**017,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,24000.00,3268.80,NON
A,20200815,07,2,6313408208,1,,,,SAI Exempt,ERIC DAVIS,,836 WICKHAM LAND,,,COLUMBIA,SC,29229,6807,USA,,,,06,PR,073,7300,732990,073,7300,732990,59.008,SC**079,USA,,,06,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,36300.00,4944.06,NON
A,20200815,07,2,6313418200,1,,,,SAI Exempt,GREGORY FOSTER,,703 W DUMBLE ST,,,ALVIN,TX,77511,3318,USA,,,,22,PR,073,7300,732990,073,7300,732990,59.008,TX**039,USA,,,22,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,21900.00,2982.78,NON
A,20200815,07,2,6313758208,1,,,,SAI Exempt,"L.T.D. AMERICA TOTAL CARE, INC",,20090 BOCA WEST DR 328,,,BOCA RATON,FL,33434,5206,USA,,,,22,R,073,7300,732990,073,7300,732990,59.008,FL**099,USA,,,22,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,38100.00,5189.22,NON
A,20200815,07,2,6314328210,1,,,,SAI Exempt,"ALEXIS CHERRELL , LLC",,1501 Arkansas Ave,,,MONROE,LA,71201,6407,USA,,,,05,R,073,7300,732990,073,7300,732990,59.008,LA**073,USA,,,05,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,30700.00,4181.34,NON
A,20200815,07,2,6314568201,1,,,,SAI Exempt,THE FULL STORY FOUNDATION,,1890 NORTHWEST BLVD STE 340,,,COLUMBUS,OH,43212,1672,USA,,,,03,MR,073,7300,732990,073,7300,732990,59.008,OH**049,USA,,,03,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,57100.00,7777.02,NON
A,20200815,07,2,6315148206,1,,,,SAI Exempt,LAVISH NAILS ARTISTRY LLC,,217 PINEWOOD CT,,,NEW ORLEANS,LA,70114,4997,USA,,,,02,R,073,7300,732990,073,7300,732990,59.008,LA**071,USA,,,02,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,49000.00,6673.80,NON
A,20200815,07,2,6315168201,1,,,,SAI Exempt,KISOO KANG,,17917 92ND AVE E,,,PUYALLUP,WA,98375,6269,USA,,,,10,PR,073,7300,732990,073,7300,732990,59.008,WA**033,USA,,,09,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,9000.00,1225.80,NON
A,20200817,07,2,6318228201,1,,,,SAI Exempt,RICHARD TYSON,,901 BROOKRUN DR APT A,,,CHARLOTTE,NC,28209,2976,USA,,,,12,PR,073,7300,732990,073,7300,732990,59.008,NC**119,USA,,,12,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,11600.00,1579.92,NON
A,20200817,07,2,6319748206,1,,,,SAI Exempt,DENTALY LLC,,7800 TATUM WATERWAY DR APT 5,,,MIAMI,FL,33131,0001,USA,,,,27,R,073,7300,732990,073,7300,732990,59.008,FL**086,USA,,,27,TO PROVIDE LOANS TO RESTORE AS NEARLY AS POSSIBLE THE VICTIMS OF ECONOMIC INJURY TYPE DISASTERS TO PRE-DISASTER CONDITIONS,,,,,5300.00,721.86,NON
